	Series_reference	Period	Data_value	STATUS	UNITS	Subject	Group	Series_title_1
164	CPIM.SAP0101	2008.04	2.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
165	CPIM.SAP0101	2008.05	2.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
166	CPIM.SAP0101	2008.06	2.37	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
167	CPIM.SAP0101	2008.07	2.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
168	CPIM.SAP0101	2008.08	2.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
169	CPIM.SAP0101	2008.09	2.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
170	CPIM.SAP0101	2008.1	2.58	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
171	CPIM.SAP0101	2008.11	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
172	CPIM.SAP0101	2008.12	2.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
173	CPIM.SAP0101	2009.01	2.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
174	CPIM.SAP0101	2009.02	2.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
175	CPIM.SAP0101	2009.03	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
176	CPIM.SAP0101	2009.04	2.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
177	CPIM.SAP0101	2009.05	2.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
178	CPIM.SAP0101	2009.06	2.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
179	CPIM.SAP0101	2009.07	2.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
180	CPIM.SAP0101	2009.08	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
181	CPIM.SAP0101	2009.09	2.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
182	CPIM.SAP0101	2009.1	2.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
183	CPIM.SAP0101	2009.11	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
184	CPIM.SAP0101	2009.12	2.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
185	CPIM.SAP0101	2010.01	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
186	CPIM.SAP0101	2010.02	2.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
187	CPIM.SAP0101	2010.03	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
188	CPIM.SAP0101	2010.04	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
189	CPIM.SAP0101	2010.05	2.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
190	CPIM.SAP0101	2010.06	2.6	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
191	CPIM.SAP0101	2010.07	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
192	CPIM.SAP0101	2010.08	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
193	CPIM.SAP0101	2010.09	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
194	CPIM.SAP0101	2010.1	2.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
195	CPIM.SAP0101	2010.11	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
196	CPIM.SAP0101	2010.12	2.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
197	CPIM.SAP0101	2011.01	2.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
198	CPIM.SAP0101	2011.02	2.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
199	CPIM.SAP0101	2011.03	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
200	CPIM.SAP0101	2011.04	2.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
201	CPIM.SAP0101	2011.05	2.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
202	CPIM.SAP0101	2011.06	2.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
203	CPIM.SAP0101	2011.07	2.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
204	CPIM.SAP0101	2011.08	2.13	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
205	CPIM.SAP0101	2011.09	2.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
206	CPIM.SAP0101	2011.1	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
207	CPIM.SAP0101	2011.11	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
208	CPIM.SAP0101	2011.12	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
209	CPIM.SAP0101	2012.01	2.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
210	CPIM.SAP0101	2012.02	2.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
211	CPIM.SAP0101	2012.03	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
212	CPIM.SAP0101	2012.04	2.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
213	CPIM.SAP0101	2012.05	2.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
214	CPIM.SAP0101	2012.06	2.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
215	CPIM.SAP0101	2012.07	2.36	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
216	CPIM.SAP0101	2012.08	2.57	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
217	CPIM.SAP0101	2012.09	2.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
218	CPIM.SAP0101	2012.1	2.47	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
219	CPIM.SAP0101	2012.11	2.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
220	CPIM.SAP0101	2012.12	2.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
221	CPIM.SAP0101	2013.01	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
222	CPIM.SAP0101	2013.02	2.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
223	CPIM.SAP0101	2013.03	2.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
224	CPIM.SAP0101	2013.04	2.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
225	CPIM.SAP0101	2013.05	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
226	CPIM.SAP0101	2013.06	2.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
227	CPIM.SAP0101	2013.07	2.56	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
228	CPIM.SAP0101	2013.08	2.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
229	CPIM.SAP0101	2013.09	2.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
230	CPIM.SAP0101	2013.1	2.65	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
231	CPIM.SAP0101	2013.11	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
232	CPIM.SAP0101	2013.12	2.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
233	CPIM.SAP0101	2014.01	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
234	CPIM.SAP0101	2014.02	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
235	CPIM.SAP0101	2014.03	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
236	CPIM.SAP0101	2014.04	2.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
237	CPIM.SAP0101	2014.05	2.33	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
238	CPIM.SAP0101	2014.06	2.24	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
239	CPIM.SAP0101	2014.07	2.61	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
240	CPIM.SAP0101	2014.08	2.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
241	CPIM.SAP0101	2014.09	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
242	CPIM.SAP0101	2014.1	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
243	CPIM.SAP0101	2014.11	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
244	CPIM.SAP0101	2014.12	2.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
245	CPIM.SAP0101	2015.01	2.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
246	CPIM.SAP0101	2015.02	2.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
247	CPIM.SAP0101	2015.03	3.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
248	CPIM.SAP0101	2015.04	2.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
249	CPIM.SAP0101	2015.05	2.61	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
250	CPIM.SAP0101	2015.06	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
251	CPIM.SAP0101	2015.07	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
252	CPIM.SAP0101	2015.08	3.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
253	CPIM.SAP0101	2015.09	3.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
254	CPIM.SAP0101	2015.1	2.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
255	CPIM.SAP0101	2015.11	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
256	CPIM.SAP0101	2015.12	3.12	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
257	CPIM.SAP0101	2016.01	3.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
258	CPIM.SAP0101	2016.02	3.16	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
259	CPIM.SAP0101	2016.03	3.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
260	CPIM.SAP0101	2016.04	3.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
261	CPIM.SAP0101	2016.05	3.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
262	CPIM.SAP0101	2016.06	2.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
263	CPIM.SAP0101	2016.07	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
264	CPIM.SAP0101	2016.08	3.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
265	CPIM.SAP0101	2016.09	3.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
266	CPIM.SAP0101	2016.1	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
267	CPIM.SAP0101	2016.11	2.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
268	CPIM.SAP0101	2016.12	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
269	CPIM.SAP0101	2017.01	2.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
270	CPIM.SAP0101	2017.02	3.04	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
271	CPIM.SAP0101	2017.03	3.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
272	CPIM.SAP0101	2017.04	2.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
273	CPIM.SAP0101	2017.05	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
274	CPIM.SAP0101	2017.06	2.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
275	CPIM.SAP0101	2017.07	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
276	CPIM.SAP0101	2017.08	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
277	CPIM.SAP0101	2017.09	2.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
278	CPIM.SAP0101	2017.1	2.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
279	CPIM.SAP0101	2017.11	2.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
280	CPIM.SAP0101	2017.12	2.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
281	CPIM.SAP0101	2018.01	2.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
282	CPIM.SAP0101	2018.02	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
283	CPIM.SAP0101	2018.03	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Bananas, 1kg
